3158271	1743301	2229534	1887560	1980001
2428717	1943730	2048062	1949097	1658303
2132931	1954481	1904497	1890998	1405840
2493892	2121906	2076652	2042384	1376671
2660040	1866101	2353232	2217919	1608148
2707417	2195295	2532779	2463541	1738292
2484535	2272954	2487458	2701639	1613428
2639640	2378134	2146071	2111276	1731336
2326595	2089254	2268228	2094938	1903432
2355246	2347663	2199604	2436298	2073234
2188548	2290800	1872057	2222187	1843383
2375890	2058216	1882332	2420989	1912446
