78963	76171	91298	87051	111769
78963	76171	91298	87051	111769
78963	76171	91298	87051	111769
78963	76171	91298	87051	111769
78963	76171	91298	87051	111769
78963	76171	91298	87051	111769
78963	76171	91298	87051	111769
78963	76171	91298	87051	111769
78963	76171	91298	87051	111769
78963	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87051	111769
78962	76171	91298	87050	111769
78962	76171	91298	87050	111769
78962	76171	91297	87050	111769
78962	76170	91297	87050	111769
78962	76170	91297	87050	111768
82194	89171	101799	95782	138650
82194	89171	101799	95782	138650
82194	89171	101799	95782	138650
82194	89170	101799	95782	138650
82194	89170	101799	95782	138650
82194	89170	101798	95782	138650
82194	89170	101798	95782	138650
82194	89170	101798	95782	138650
82194	89170	101798	95782	138650
82194	89170	101798	95782	138650
82194	89170	101798	95782	138650
82194	89170	101798	95782	138650
82194	89170	101798	95782	138650
82194	89170	101798	95781	138650
82194	89170	101798	95781	138650
82194	89170	101798	95781	138649
82194	89170	101798	95781	138649
82194	89170	101798	95781	138649
82193	89170	101798	95781	138649
82193	89170	101798	95781	138649
82193	89170	101798	95781	138649
82193	89170	101798	95781	138649
82193	89170	101798	95781	138649
82193	89170	101798	95781	138649
82193	89170	101798	95781	138649
82193	89170	101798	95781	138649
82193	89170	101798	95781	138649
82193	89170	101798	95781	138649
67615	66150	87116	82264	129754
67615	66150	87116	82264	129754
67615	66150	87116	82263	129754
67615	66150	87116	82263	129754
67615	66149	87116	82263	129754
67615	66149	87116	82263	129754
67615	66149	87116	82263	129754
67615	66149	87116	82263	129753
67615	66149	87116	82263	129753
67614	66149	87116	82263	129753
67614	66149	87116	82263	129753
67614	66149	87116	82263	129753
67614	66149	87116	82263	129753
67614	66149	87116	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67614	66149	87115	82263	129753
67151	61428	78104	80822	115255
67151	61428	78104	80822	115255
67151	61428	78104	80822	115255
67151	61428	78104	80822	115255
67151	61428	78104	80822	115255
67150	61428	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115255
67150	61427	78104	80822	115254
67150	61427	78104	80822	115254
67150	61427	78103	80822	115254
67150	61427	78103	80821	115254
67150	61427	78103	80821	115254
67150	61427	78103	80821	115254
67213	58704	92028	79983	87467
67213	58704	92028	79983	87467
67213	58704	92028	79983	87467
67213	58704	92028	79983	87467
67213	58704	92028	79983	87467
67213	58704	92028	79983	87467
67212	58704	92028	79983	87467
67212	58704	92027	79983	87466
67212	58704	92027	79983	87466
67212	58704	92027	79983	87466
67212	58704	92027	79983	87466
67212	58704	92027	79983	87466
67212	58704	92027	79983	87466
67212	58704	92027	79983	87466
67212	58704	92027	79983	87466
67212	58704	92027	79983	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58704	92027	79982	87466
67212	58703	92027	79982	87466
67234	60522	97846	93983	78191
67234	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97846	93983	78191
67233	60522	97845	93983	78191
67233	60522	97845	93983	78191
67233	60522	97845	93983	78191
67233	60522	97845	93982	78191
67233	60522	97845	93982	78191
67233	60522	97845	93982	78191
67233	60522	97845	93982	78191
67233	60522	97845	93982	78191
67233	60522	97845	93982	78191
67233	60522	97845	93982	78191
67233	60522	97845	93982	78191
